SHMT1	NM_004169
SHMT2	NM_005412
SHOC2	NM_007373
SHOX	NM_000451
SHPRH	NM_173082
SHQ1	NM_018130
SHROOM1	NM_133456
SHROOM2	NM_001649
SHROOM3	NM_020859
SHROOM4	NM_020717
SI	NM_001041
SIAE	NM_170601
SIAH2	NM_005067
SIAH3	NM_198849
SIDT1	NM_017699
SIGIRR	NM_021805
SIGLEC1	NM_023068
SIGLEC10	NM_033130
SIGLEC11	NM_052884
SIGLEC12	NM_053003
SIGLEC14	NM_001098612
SIGLEC15	NM_213602
SIGLEC5	NM_003830
SIGLEC6	NM_001245
SIGLEC7	NM_016543
SIGLEC8	NM_014442
SIGLEC9	NM_014441
SIGLECL1	NM_173635
SIGMAR1	NM_005866
SIK1	NM_173354
SIK2	NM_015191
SIK3	NM_025164
SIKE1	NM_025073
SIL1	NM_022464
SIM1	NM_005068
SIM2	NM_009586
SIMC1	NM_198567
SIN3A	NM_015477
SIN3B	NM_015260
SIPA1	NM_006747
SIPA1L1	NM_015556
SIRPA	NM_080792
SIRPB1	NM_006065
SIRPD	NM_178460
SIRPG	NM_018556
SIRT3	NM_012239
SIRT4	NM_012240
SIRT7	NM_016538
SIT1	NM_014450
SIVA1	NM_006427
SIX3	NM_005413
SIX5	NM_175875
SKA1	NM_145060
SKA2	NM_182620
SKA3	NM_145061
SKAP1	NM_003726
SKI	NM_003036
SKIDA1	NM_207371
SKIL	NM_005414
SKOR2	NM_001037802
SKP1	NM_170679
SKP2	NM_005983
SLA2	NM_175077
SLAIN1	NM_144595
SLAIN2	NM_020846
SLAMF6	NM_052931
SLAMF7	NM_021181
SLAMF8	NM_020125
SLAMF9	NM_033438
SLBP	NM_006527
SLC10A3	NM_019848
SLC10A4	NM_152679
SLC10A6	NM_197965
SLC10A7	NM_032128
SLC11A1	NM_000578
SLC12A2	NM_001046
SLC12A4	NM_005072
SLC12A6	NM_005135
SLC12A7	NM_006598
SLC12A8	NM_024628
SLC12A9	NM_020246
SLC13A1	NM_022444
SLC13A2	NM_003984
SLC13A4	NM_012450
SLC13A5	NM_177550
SLC14A1	NM_015865
SLC15A1	NM_005073
SLC15A2	NM_021082
SLC15A3	NM_016582
SLC15A4	NM_145648
SLC16A1	NM_003051
SLC16A11	NM_153357
SLC16A12	NM_213606
SLC16A14	NM_152527
SLC16A3	NM_004207
SLC16A4	NM_004696
SLC16A5	NM_004695
SLC16A6	NM_004694
SLC16A7	NM_004731
SLC16A8	NM_013356
SLC16A9	NM_194298
SLC17A6	NM_020346
SLC17A8	NM_139319
SLC17A9	NM_022082
SLC18A2	NM_003054
SLC18A3	NM_003055
SLC18B1	NM_052831
SLC19A2	NM_006996
SLC1A2	NM_004171
SLC1A3	NM_004172
SLC1A4	NM_003038
SLC1A6	NM_005071
SLC1A7	NM_006671
SLC20A1	NM_005415
SLC22A10	NM_001039752
SLC22A11	NM_018484
SLC22A12	NM_144585
SLC22A13	NM_004256
SLC22A14	NM_004803
SLC22A15	NM_018420
SLC22A16	NM_033125
SLC22A17	NM_020372
SLC22A18	NM_183233
SLC22A2	NM_003058
SLC22A23	NM_021945
SLC22A25	NM_199352
SLC22A3	NM_021977
SLC22A31	NM_001242757
SLC22A4	NM_003059
SLC22A5	NM_003060
SLC22A6	NM_004790
SLC22A8	NM_004254
SLC22A9	NM_080866
SLC23A1	NM_152685
SLC23A3	NM_144712
SLC24A1	NM_004727
SLC24A2	NM_020344
SLC24A3	NM_020689
SLC24A4	NM_153646
SLC24A5	NM_205850
SLC25A1	NM_005984
SLC25A11	NM_003562
SLC25A12	NM_003705
SLC25A13	NM_014251
SLC25A15	NM_014252
SLC25A17	NM_006358
SLC25A18	NM_031481
SLC25A19	NM_021734
SLC25A2	NM_031947
SLC25A20	NM_000387
SLC25A21	NM_030631
SLC25A23	NM_024103
SLC25A24	NM_013386
SLC25A25	NM_052901
SLC25A26	NM_173471
SLC25A27	NM_004277
SLC25A28	NM_031212
SLC25A3	NM_005888
SLC25A31	NM_031291
SLC25A32	NM_030780
SLC25A33	NM_032315
SLC25A34	NM_207348
SLC25A35	NM_201520
SLC25A36	NM_018155
SLC25A37	NM_016612
SLC25A38	NM_017875
SLC25A39	NM_016016
SLC25A4	NM_001151
SLC25A40	NM_018843
SLC25A41	NM_173637
SLC25A42	NM_178526
SLC25A43	NM_145305
SLC25A44	NM_014655
SLC25A45	NM_182556
SLC25A46	NM_138773
SLC25A48	NM_145282
SLC25A5	NM_001152
SLC25A51	NM_033412
SLC25A53	NM_001012755
SLC25A6	NM_001636
SLC26A1	NM_134425
SLC26A2	NM_000112
SLC26A3	NM_000111
SLC26A4	NM_000441
SLC26A5	NM_198999
SLC26A6	NM_022911
SLC26A9	NM_052934
SLC27A1	NM_198580
SLC27A2	NM_003645
SLC27A3	NM_024330
SLC27A5	NM_012254
SLC27A6	NM_014031
SLC28A2	NM_004212
SLC28A3	NM_022127
SLC29A2	NM_001532
SLC29A3	NM_018344
SLC29A4	NM_153247
SLC2A1	NM_006516
SLC2A11	NM_030807
SLC2A12	NM_145176
SLC2A14	NM_153449
SLC2A2	NM_000340
SLC2A3	NM_006931
SLC2A4RG	NM_020062
SLC2A5	NM_003039
SLC2A6	NM_017585
SLC2A7	NM_207420
SLC2A8	NM_014580
SLC30A10	NM_018713
SLC30A2	NM_032513
SLC30A7	NM_133496
SLC30A8	NM_173851
SLC31A1	NM_001859
SLC31A2	NM_001860
SLC32A1	NM_080552
SLC33A1	NM_004733
SLC34A1	NM_003052
SLC34A2	NM_006424
SLC34A3	NM_080877
SLC35A2	NM_005660
SLC35A3	NM_012243
SLC35A4	NM_080670
SLC35A5	NM_017945
SLC35B1	NM_005827
SLC35B3	NM_015948
SLC35B4	NM_032826
SLC35C1	NM_018389
SLC35C2	NM_015945
SLC35D1	NM_015139
SLC35E1	NM_024881
SLC35E3	NM_018656
SLC35F2	NM_017515
SLC35F3	NM_173508
SLC35F5	NM_025181
SLC35F6	NM_017877
SLC35G1	NM_153226
SLC35G2	NM_025246
SLC35G3	NM_152462
SLC35G5	NM_054028
SLC35G6	NM_001102614
SLC36A1	NM_078483
SLC36A3	NM_181774
SLC37A3	NM_032295
SLC37A4	NM_001467
SLC38A10	NM_138570
SLC38A11	NM_173512
SLC38A3	NM_006841
SLC38A5	NM_033518
SLC38A7	NM_018231
SLC38A8	NM_001080442
SLC38A9	NM_173514
SLC39A1	NM_014437
SLC39A12	NM_152725
SLC39A13	NM_152264
SLC39A2	NM_014579
SLC39A5	NM_173596
SLC39A7	NM_006979
SLC39A8	NM_022154
SLC39A9	NM_018375
SLC3A1	NM_000341
SLC41A2	NM_032148
SLC41A3	NM_017836
SLC43A1	NM_003627
SLC43A2	NM_152346
SLC43A3	NM_017611
SLC44A1	NM_080546
SLC44A3	NM_152369
SLC44A5	NM_152697
SLC45A2	NM_016180
SLC45A3	NM_033102
SLC46A1	NM_080669
SLC46A2	NM_033051
SLC46A3	NM_181785
SLC47A1	NM_018242
SLC47A2	NM_152908
SLC48A1	NM_017842
SLC4A1	NM_000342
SLC4A10	NM_022058
SLC4A1AP	NM_018158
SLC4A2	NM_003040
SLC4A3	NM_005070
SLC4A4	NM_003759
SLC4A7	NM_003615
SLC4A9	NM_031467
SLC50A1	NM_018845
SLC51A	NM_152672
SLC51B	NM_178859
SLC52A1	NM_017986
SLC52A2	NM_024531
SLC52A3	NM_033409
SLC5A1	NM_000343
SLC5A10	NM_152351
SLC5A11	NM_052944
SLC5A12	NM_178498
SLC5A4	NM_014227
SLC5A6	NM_021095
SLC5A8	NM_145913
SLC6A1	NM_003042
SLC6A11	NM_014229
SLC6A12	NM_003044
SLC6A13	NM_016615
SLC6A15	NM_182767
SLC6A16	NM_014037
SLC6A18	NM_182632
SLC6A20	NM_020208
SLC6A3	NM_001044
SLC6A4	NM_001045
SLC6A5	NM_004211
SLC6A6	NM_003043
SLC6A7	NM_014228
SLC6A9	NM_201649
SLC7A1	NM_003045
SLC7A10	NM_019849
SLC7A13	NM_138817
SLC7A14	NM_020949
SLC7A2	NM_003046
SLC7A3	NM_032803
SLC7A4	NM_004173
SLC7A5	NM_003486
SLC7A6	NM_003983
SLC7A6OS	NM_032178
SLC8A1	NM_021097
SLC8B1	NM_024959
SLC9A1	NM_003047
SLC9A3	NM_004174
SLC9A6	NM_006359
SLC9A7	NM_032591
SLC9A9	NM_173653
SLC9B1	NM_139173
SLC9B2	NM_178833
SLC9C1	NM_183061
SLC9C2	NM_178527
SLCO1A2	NM_021094
SLCO1B1	NM_006446
SLCO1B3	NM_019844
SLCO1B7	NM_001009562
SLCO1C1	NM_017435
SLCO2A1	NM_005630
SLCO2B1	NM_007256
SLCO3A1	NM_013272
SLCO4A1	NM_016354
SLCO4C1	NM_180991
SLCO5A1	NM_030958
SLCO6A1	NM_173488
SLFN11	NM_152270
SLFN12	NM_018042
SLFN13	NM_144682
SLFN14	NM_001129820
SLFN5	NM_144975
SLFNL1	NM_144990
SLIRP	NM_031210
SLIT1	NM_003061
SLIT2	NM_004787
SLIT3	NM_003062
SLITRK1	NM_052910
SLITRK2	NM_032539
SLITRK3	NM_014926
SLITRK4	NM_173078
SLITRK6	NM_032229
SLK	NM_014720
SLMAP	NM_007159
SLMO1	NM_006553
SLMO2	NM_016045
SLN	NM_003063
SLTM	NM_024755
SLU7	NM_006425
SLURP1	NM_020427
SLX1A	NM_001014999
SLX1B	NM_024044
SLX4	NM_032444
SLX4IP	NM_001009608
SMAD1	NM_005900
SMAD2	NM_005901
SMAD3	NM_005902
SMAD4	NM_005359
SMAD5	NM_005903
SMAD6	NM_005585
SMAD7	NM_005904
SMAD9	NM_005905
SMAP1	NM_001044305
SMAP2	NM_022733
SMARCA1	NM_003069
SMARCA2	NM_003070
SMARCA4	NM_003072
SMARCAD1	NM_020159
SMARCB1	NM_003073
SMARCD1	NM_003076
SMARCD2	NM_001098426
SMARCD3	NM_001003801
SMARCE1	NM_003079
SMC1A	NM_006306
SMC1B	NM_148674
SMC3	NM_005445
SMC5	NM_015110
SMC6	NM_024624
SMCO2	NM_001145010
SMCO3	NM_001013698
SMCO4	NM_020179
SMCP	NM_030663
SMCR8	NM_144775
SMDT1	NM_033318
SMEK2	NM_020463
SMG1	NM_015092
SMG5	NM_015327
SMG8	NM_018149
SMG9	NM_019108
SMIM1	NM_001163724
SMIM10	NM_001163438
SMIM11	NM_058182
SMIM12	NM_138428
SMIM13	NM_001135575
SMIM14	NM_174921
SMIM15	NM_001048249
SMIM17	NM_001193628
SMIM18	NM_001206847
SMIM19	NM_138436
SMIM20	NM_001145432
SMIM21	NM_001037331
SMIM3	NM_032947
SMIM4	NM_001124767
SMIM5	NM_001162995
SMIM6	NM_001162997
SMIM7	NM_024104
SMIM8	NM_020425
SMIM9	NM_001162936
SMKR1	NM_001195243
SMLR1	NM_001195597
SMN1	NM_000344
SMN2	NM_017411
SMNDC1	NM_005871
SMO	NM_005631
SMOX	NM_175839
SMPD1	NM_000543
SMPD3	NM_018667
SMPD4	NM_017751
SMPDL3A	NM_006714
SMPDL3B	NM_014474
SMPX	NM_014332
SMR3A	NM_012390
SMR3B	NM_006685
SMS	NM_004595
SMTN	NM_134270
SMTNL2	NM_198501
SMU1	NM_018225
SMUG1	NM_014311
SMURF1	NM_020429
SMURF2	NM_022739
SMYD2	NM_020197
SMYD3	NM_022743
SMYD5	NM_006062
SNAI2	NM_003068
SNAP23	NM_003825
SNAP25	NM_130811
SNAP29	NM_004782
SNAP47	NM_053052
SNAPC1	NM_003082
SNAPC2	NM_003083
SNAPC3	NM_001039697
SNAPC4	NM_003086
SNAPIN	NM_012437
SNCAIP	NM_005460
SNCB	NM_001001502
SND1	NM_014390
SNF8	NM_007241
SNIP1	NM_024700
SNN	NM_003498
SNPH	NM_014723
SNRK	NM_017719
SNRNP200	NM_014014
SNRNP25	NM_024571
SNRNP27	NM_006857
SNRNP40	NM_004814
SNRNP48	NM_152551
SNRNP70	NM_003089
SNRPA	NM_004596
SNRPA1	NM_003090
SNRPB2	NM_003092
SNRPC	NM_003093
SNRPD1	NM_006938
SNRPD2	NM_004597
SNRPD3	NM_004175
SNRPE	NM_003094
SNRPF	NM_003095
SNRPN	NM_003097
SNTA1	NM_003098
SNTB1	NM_021021
SNTG2	NM_018968
SNTN	NM_001080537
SNUPN	NM_005701
SNURF	NM_005678
SNW1	NM_012245
SNX1	NM_003099
SNX12	NM_013346
SNX13	NM_015132
SNX14	NM_153816
SNX16	NM_022133
SNX17	NM_014748
SNX19	NM_014758
SNX2	NM_003100
SNX20	NM_153337
SNX21	NM_033421
SNX22	NM_024798
SNX24	NM_014035
SNX25	NM_031953
SNX27	NM_030918
SNX31	NM_152628
SNX32	NM_152760
SNX33	NM_153271
SNX4	NM_003794
SOAT1	NM_003101
SOBP	NM_018013
SOCS1	NM_003745
SOD1	NM_000454
SOD2	NM_000636
SOGA1	NM_199181
SOGA3	NM_001012279
SOHLH1	NM_001012415
SOHLH2	NM_017826
SON	NM_138927
SORBS2	NM_003603
SORBS3	NM_005775
SORCS1	NM_052918
SORCS2	NM_020777
SORCS3	NM_014978
SORL1	NM_003105
SORT1	NM_002959
SOS1	NM_005633
SOST	NM_025237
SOSTDC1	NM_015464
SOWAHA	NM_175873
SOWAHB	NM_001029870
SOWAHC	NM_023016
SOWAHD	NM_001105576
SOX1	NM_005986
SOX10	NM_006941
SOX11	NM_003108
SOX12	NM_006943
SOX13	NM_005686
SOX14	NM_004189
SOX15	NM_006942
SOX17	NM_022454
SOX2	NM_003106
SOX21	NM_007084
SOX30	NM_007017
SOX4	NM_003107
SOX5	NM_006940
SOX6	NM_033326
SOX7	NM_031439
SOX9	NM_000346
SP100	NM_003113
SP110	NM_080424
SP140	NM_007237
SP140L	NM_138402
SP2	NM_003110
SP3	NM_003111
SP4	NM_003112
SP6	NM_199262
SP9	NM_001145250
SPA17	NM_017425
SPACA3	NM_173847
SPACA4	NM_133498
SPACA5	NM_205856
SPACA5B	NM_001079900
SPACA7	NM_145248
SPAG1	NM_172218
SPAG11A	NM_001081552
SPAG11B	NM_058207
SPAG16	NM_024532
SPAG17	NM_206996
SPAG4	NM_003116
SPAG5	NM_006461
SPAG7	NM_004890
SPAG9	NM_003971
SPANXA1	NM_013453
SPANXB1	NM_032461
SPANXC	NM_022661
SPANXF1	NM_139019
SPANXN1	NM_001009614
SPANXN2	NM_001009615
SPANXN3	NM_001009609
SPANXN4	NM_001009613
SPANXN5	NM_001009616
SPARC	NM_003118
SPAST	NM_199436
SPATA12	NM_181727
SPATA13	NM_153023
SPATA16	NM_031955
SPATA17	NM_138796
SPATA18	NM_145263
SPATA19	NM_174927
SPATA2	NM_006038
SPATA20	NM_022827
SPATA21	NM_198546
SPATA22	NM_032598
SPATA24	NM_194296
SPATA2L	NM_152339
SPATA3	NM_139073
SPATA31A1	NM_001085452
SPATA31A3	NM_001083124
SPATA31A5	NM_001113541
SPATA31A6	NM_001145196
SPATA31A7	NM_015667
SPATA31D1	NM_001001670
SPATA31E1	NM_178828
SPATA32	NM_152343
SPATA33	NM_153025
SPATA4	NM_144644
SPATA5	NM_145207
SPATA5L1	NM_024063
SPATA6	NM_019073
SPATA8	NM_173499
SPATA9	NM_031952
SPATC1	NM_198572
SPATC1L	NM_032261
SPATS1	NM_145026
SPATS2	NM_023071
SPATS2L	NM_015535
SPC24	NM_182513
SPC25	NM_020675
SPCS1	NM_014041
SPCS2	NM_014752
SPCS3	NM_021928
SPDEF	NM_012391
SPDL1	NM_017785
SPDYA	NM_182756
SPDYC	NM_001008778
SPDYE1	NM_175064
SPDYE2	NM_001031618
SPDYE3	NM_001004351
SPDYE4	NM_001128076
SPDYE5	NM_001099435
SPDYE6	NM_001146210
SPECC1	NM_152904
SPECC1L	NM_015330
SPEF2	NM_144722
SPEG	NM_005876
SPEM1	NM_199339
SPEN	NM_015001
SPERT	NM_152719
SPESP1	NM_145658
SPG21	NM_016630
SPG7	NM_003119
SPHAR	NM_006542
SPHK1	NM_182965
SPHKAP	NM_030623
SPI1	NM_003120
SPIB	NM_003121
SPIC	NM_152323
SPICE1	NM_144718
SPIDR	NM_001080394
SPIN1	NM_006717
SPIN2A	NM_019003
SPIN2B	NM_001006681
SPIN4	NM_001012968
SPINK1	NM_003122
SPINK14	NM_001001325
SPINK2	NM_021114
SPINK4	NM_014471
SPINK5	NM_001127698
SPINK6	NM_205841
SPINK7	NM_032566
SPINK8	NM_001080525
SPINK9	NM_001040433
SPINT1	NM_003710
SPINT3	NM_006652
SPNS1	NM_032038
SPNS3	NM_182538
SPO11	NM_012444
SPOCD1	NM_144569
SPOCK1	NM_004598
SPOP	NM_001007226
SPP2	NM_006944
SPPL2A	NM_032802
SPPL2C	NM_175882
SPPL3	NM_139015
SPRN	NM_001012508
SPRR1A	NM_005987
SPRR1B	NM_003125
SPRR2A	NM_005988
SPRR3	NM_005416
SPRR4	NM_173080
SPRTN	NM_032018
SPRY3	NM_005840
SPRYD3	NM_032840
SPRYD4	NM_207344
SPRYD7	NM_020456
SPSB1	NM_025106
SPSB2	NM_032641
SPSB3	NM_080861
SPSB4	NM_080862
SPTA1	NM_003126
SPTAN1	NM_003127
SPTBN2	NM_006946
SPTBN5	NM_016642
SPTLC1	NM_006415
SPTLC2	NM_004863
SPTLC3	NM_018327
SPTSSA	NM_138288
SPTY2D1	NM_194285
SPZ1	NM_032567
SQLE	NM_003129
SRBD1	NM_018079
SRC	NM_005417
SRCAP	NM_006662
SRCIN1	NM_025248
SRD5A1	NM_001047
SRD5A2	NM_000348
SRD5A3	NM_024592
SREBF1	NM_004176
SREBF2	NM_004599
SREK1	NM_001077199
SREK1IP1	NM_173829
SRF	NM_003131
SRFBP1	NM_152546
SRGAP2	NM_015326
SRGAP2B	NM_001271870
SRGN	NM_002727
SRI	NM_003130
SRM	NM_003132
SRMS	NM_080823
SRP14	NM_003134
SRP19	NM_003135
SRP54	NM_003136
SRP68	NM_014230
SRP72	NM_006947
SRP9	NM_003133
SRPK1	NM_003137
SRPK2	NM_182691
SRPK3	NM_014370
SRPR	NM_003139
SRPX	NM_006307
SRPX2	NM_014467
SRR	NM_021947
SRRD	NM_001013694
SRRM1	NM_005839
SRRM3	NM_001110199
SRRM4	NM_194286
SRRM5	NM_001145641
SRRT	NM_015908
SRSF1	NM_006924
SRSF10	NM_006625
SRSF11	NM_004768
SRSF12	NM_080743
SRSF2	NM_003016
SRSF3	NM_003017
SRSF4	NM_005626
SRSF5	NM_001039465
SRSF6	NM_006275
SRSF7	NM_001031684
SRSF8	NM_032102
SRSF9	NM_003769
SRXN1	NM_080725
SS18L2	NM_016305
SSB	NM_003142
SSBP1	NM_003143
SSBP2	NM_012446
SSBP3	NM_018070
SSBP4	NM_032627
SSFA2	NM_006751
SSH1	NM_018984
SSH2	NM_033389
SSMEM1	NM_145268
SSNA1	NM_003731
SSPN	NM_005086
SSR2	NM_003145
SSR3	NM_007107
SSR4	NM_006280
SSRP1	NM_003146
SSSCA1	NM_006396
SST	NM_001048
SSTR1	NM_001049
SSU72	NM_014188
SSUH2	NM_015931
SSX1	NM_005635
SSX2	NM_003147
SSX2IP	NM_014021
SSX3	NM_021014
SSX5	NM_021015
SSX7	NM_173358
ST13	NM_003932
ST3GAL1	NM_003033
ST3GAL2	NM_006927
ST3GAL3	NM_174963
ST3GAL4	NM_006278
ST3GAL5	NM_003896
ST3GAL6	NM_006100
ST5	NM_005418
ST6GAL1	NM_173216
ST6GAL2	NM_032528
ST6GALNAC1	NM_018414
ST6GALNAC2	NM_006456
ST6GALNAC3	NM_152996
ST6GALNAC4	NM_175040
ST6GALNAC5	NM_030965
ST6GALNAC6	NM_013443
ST7	NM_021908
ST8SIA1	NM_003034
ST8SIA2	NM_006011
ST8SIA3	NM_015879
ST8SIA4	NM_005668
ST8SIA5	NM_013305
ST8SIA6	NM_001004470
STAB1	NM_015136
STAC	NM_003149
STAC2	NM_198993
STAC3	NM_145064
STAG1	NM_005862
STAG2	NM_006603
STAG3	NM_012447
STAM	NM_003473
STAM2	NM_005843
STAMBP	NM_006463
STAMBPL1	NM_020799
STAP1	NM_012108
STAP2	NM_001013841
STAR	NM_000349
STARD13	NM_001243466
STARD4	NM_139164
STARD6	NM_139171
STARD8	NM_014725
STAT1	NM_007315
STAT2	NM_005419
STAT3	NM_139276
STAT4	NM_003151
STAT5A	NM_003152
STAT5B	NM_012448
STAT6	NM_001178078
STATH	NM_003154
STAU1	NM_017453
STAU2	NM_001164380
STBD1	NM_003943
STC2	NM_003714
STEAP1	NM_012449
STEAP2	NM_152999
STEAP3	NM_018234
STEAP4	NM_024636
STIL	NM_003035
STIM1	NM_003156
STIM2	NM_020860
STIP1	NM_006819
STK10	NM_005990
STK11	NM_000455
STK11IP	NM_052902
STK17A	NM_004760
STK19	NM_004197
STK24	NM_003576
STK25	NM_006374
STK3	NM_006281
STK31	NM_031414
STK32A	NM_145001
STK32B	NM_018401
STK32C	NM_173575
STK33	NM_030906
STK35	NM_080836
STK38	NM_007271
STK38L	NM_015000
STK39	NM_013233
STK4	NM_006282
STK40	NM_032017
STMN1	NM_005563
STMN2	NM_007029
STMN3	NM_015894
STMN4	NM_030795
STMND1	NM_001190766
STOM	NM_004099
STOML1	NM_004809
STOML2	NM_013442
STON1	NM_006873
STON2	NM_033104
STOX1	NM_152709
STOX2	NM_020225
STPG1	NM_178122
STPG2	NM_174952
STRA13	NM_144998
STRA8	NM_182489
STRADB	NM_018571
STRAP	NM_007178
STRC	NM_153700
STRIP1	NM_033088
STRIP2	NM_001134336
STRN3	NM_014574
STS	NM_000351
STT3A	NM_152713
STT3B	NM_178862
STUB1	NM_005861
STX10	NM_003765
STX11	NM_003764
STX12	NM_177424
STX16	NM_001001433
STX17	NM_017919
STX19	NM_001001850
STX1A	NM_004603
STX2	NM_194356
STX3	NM_004177
STX4	NM_004604
STX5	NM_003164
STX6	NM_005819
STX8	NM_004853
STXBP1	NM_003165
STXBP2	NM_006949
STXBP3	NM_007269
STXBP4	NM_178509
STYK1	NM_018423
STYX	NM_145251
STYXL1	NM_016086
SUB1	NM_006713
SUCLG1	NM_003849
SUCLG2	NM_003848
SUCNR1	NM_033050
SUCO	NM_016227
SUDS3	NM_022491
SUFU	NM_016169
SUGP2	NM_001017392
SULF1	NM_015170
SULF2	NM_018837
SULT1A1	NM_001055
SULT1A2	NM_001054
SULT1B1	NM_014465
SULT1C2	NM_176825
SULT1C3	NM_001008743
SULT1C4	NM_006588
SULT1E1	NM_005420
SULT2A1	NM_003167
SULT2B1	NM_004605
SULT4A1	NM_014351
SULT6B1	NM_001032377
SUMF1	NM_182760
SUMF2	NM_015411
SUMO1	NM_003352
SUMO2	NM_006937
SUN1	NM_025154
SUN3	NM_152782
SUN5	NM_080675
SUOX	NM_000456
SUPT20H	NM_017569
SUPT20HL1	NM_001136234
SUPT3H	NM_181356
SUPT4H1	NM_003168
SUPT5H	NM_003169
SUPT6H	NM_003170
SUPT7L	NM_014860
SUPV3L1	NM_003171
SURF1	NM_003172
SURF2	NM_017503
SURF4	NM_033161
SURF6	NM_006753
SUSD1	NM_022486
SUSD2	NM_019601
SUSD3	NM_145006
SUSD4	NM_017982
SUV39H1	NM_003173
SUV39H2	NM_024670
SUV420H1	NM_017635
SUV420H2	NM_032701
SUZ12	NM_015355
SV2B	NM_014848
SVIP	NM_148893
SVOP	NM_018711
SVOPL	NM_174959
SWAP70	NM_015055
SWI5	NM_001040011
SWSAP1	NM_175871
SYAP1	NM_032796
SYBU	NM_017786
SYCE1L	NM_001129979
SYCE3	NM_001123225
SYCP1	NM_003176
SYCP2	NM_014258
SYCP3	NM_153694
SYDE1	NM_033025
SYF2	NM_015484
SYK	NM_003177
SYMPK	NM_004819
SYN1	NM_006950
SYN2	NM_133625
SYNC	NM_030786
SYNCRIP	NM_006372
SYNDIG1	NM_024893
SYNE1	NM_182961
SYNE2	NM_182914
SYNE3	NM_152592
SYNE4	NM_001039876
SYNGR1	NM_004711
SYNJ2BP	NM_018373
SYNM	NM_145728
SYNPO	NM_007286
SYNPO2L	NM_024875
SYNRG	NM_007247
SYP	NM_003179
SYS1	NM_033542
SYT1	NM_005639
SYT10	NM_198992
SYT11	NM_152280
SYT12	NM_177963
SYT13	NM_020826
SYT14	NM_153262
SYT15	NM_031912
SYT16	NM_031914
SYT17	NM_016524
SYT2	NM_177402
SYT3	NM_032298
SYT4	NM_020783
SYT5	NM_003180
SYT6	NM_205848
SYT7	NM_004200
SYT9	NM_175733
SYTL1	NM_032872
SYTL2	NM_206927
SYTL4	NM_080737
SYTL5	NM_138780
SYVN1	NM_032431
SZT2	NM_015284
T	NM_003181
TAAR1	NM_138327
TAAR2	NM_014626
TAAR5	NM_003967
TAAR6	NM_175067
TAAR8	NM_053278
TAAR9	NM_175057
TAB1	NM_153497
TAB3	NM_152787
TAC1	NM_003182
TAC4	NM_170685
TACC1	NM_006283
TACO1	NM_016360
TACR1	NM_001058
TACR3	NM_001059
TACSTD2	NM_002353
TADA1	NM_053053
TADA2A	NM_001488
TADA2B	NM_152293
TAF1	NM_004606
TAF10	NM_006284
TAF11	NM_005643
TAF12	NM_005644
TAF13	NM_005645
TAF15	NM_139215
TAF1A	NM_005681
TAF1B	NM_005680
TAF1C	NM_139353
TAF1D	NM_024116
TAF2	NM_003184
TAF3	NM_031923
TAF4	NM_003185
TAF4B	NM_005640
TAF5L	NM_014409
TAF6	NM_005641
TAF6L	NM_006473
TAF7	NM_005642
TAF8	NM_138572
TAF9	NM_003187
TAF9B	NM_015975
TAGAP	NM_054114
TAGLN	NM_001001522
TAGLN2	NM_003564
TAGLN3	NM_013259
TAL1	NM_003189
TAL2	NM_005421
TALDO1	NM_006755
TAMM41	NM_138807
TANGO2	NM_152906
TANK	NM_133484
TAOK1	NM_020791
TAOK2	NM_016151
TAOK3	NM_016281
TAP1	NM_000593
TAP2	NM_000544
TAPBPL	NM_018009
TAPT1	NM_153365
TARBP1	NM_005646
TARDBP	NM_007375
TARM1	NM_001135686
TARS	NM_152295
TARS2	NM_025150
TARSL2	NM_152334
TAS2R14	NM_023922
TAS2R16	NM_016945
TAS2R19	NM_176888
TAS2R20	NM_176889
TAS2R30	NM_001097643
TAS2R31	NM_176885
TAS2R38	NM_176817
TAS2R39	NM_176881
TAS2R42	NM_181429
TAS2R43	NM_176884
TAS2R46	NM_176887
TAS2R50	NM_176890
TASP1	NM_017714
TATDN1	NM_032026
TAX1BP1	NM_006024
TAX1BP3	NM_014604
TBATA	NM_152710
TBC1D1	NM_015173
TBC1D10A	NM_031937
TBC1D10B	NM_015527
TBC1D10C	NM_198517
TBC1D13	NM_018201
TBC1D14	NM_020773
TBC1D15	NM_022771
TBC1D16	NM_019020
TBC1D17	NM_024682
TBC1D19	NM_018317
TBC1D2	NM_018421
TBC1D20	NM_144628
TBC1D21	NM_153356
TBC1D22A	NM_014346
TBC1D22B	NM_017772
TBC1D23	NM_018309
TBC1D24	NM_020705
TBC1D25	NM_002536
TBC1D26	NM_178571
TBC1D28	NM_001039397
TBC1D29	NM_015594
TBC1D2B	NM_015079
TBC1D3	NM_001123391
TBC1D31	NM_145647
TBC1D32	NM_152730
TBC1D3B	NM_001001417
TBC1D3C	NM_001001418
TBC1D4	NM_014832
TBC1D5	NM_014744
TBC1D7	NM_016495
TBC1D8B	NM_017752
TBC1D9	NM_015130
TBC1D9B	NM_015043
TBCA	NM_004607
TBCB	NM_001281
TBCC	NM_003192
TBCCD1	NM_018138
TBCD	NM_005993
TBCE	NM_003193
TBCEL	NM_152715
TBCK	NM_033115
TBK1	NM_013254
TBKBP1	NM_014726
TBL1X	NM_005647
TBL1XR1	NM_024665
TBL1Y	NM_033284
TBL2	NM_012453
TBL3	NM_006453
TBP	NM_003194
